time/total_timesteps,time/fps,train/reward,train/reward_mean,train/reward_max,time/iterations,time/time_elapsed,train/reward_min,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/approx_kl
116736,248,0.009991031,0.11524315923452377,38.18293,57,470,-43.266747,34.86941909790039,560,-41.27829413414001,-0.008198623504722492,72.18972079753875,0.0001,0.1,0.1248046875,-0.00656580924987793,1.0045870542526245,0.004059539
118784,247,0.9285458,0.13426528871059418,45.188423,58,479,-50.80248,41.847373962402344,570,-41.273537969589235,-0.010123324696905911,61.30261387825012,0.0001,0.1,0.167041015625,-0.0034804344177246094,1.0041265487670898,0.00510748
120832,247,-0.010347186,0.11296376585960388,10.360905,59,487,-8.988951,43.831146240234375,580,-41.26659455299377,-0.007516813071561046,78.93382172584533,0.0001,0.1,0.137890625,0.0014225244522094727,1.0042448043823242,0.0042330376
122880,247,0.35051778,0.12481901049613953,47.409924,60,496,-53.222073,7.483978271484375,590,-41.279322957992555,-0.010343378107063473,14.702341043949128,0.0001,0.1,0.202490234375,0.006238460540771484,1.0050171613693237,0.005387796
124928,247,0.853066,0.13646039366722107,43.903748,61,504,-55.249146,70.20082092285156,600,-41.294852304458615,-0.011456785257905722,89.73578448295594,0.0001,0.1,0.1658203125,-5.4001808166503906e-05,1.0050666332244873,0.004375128
126976,247,1.6239218,0.1612570434808731,18.379086,62,512,-15.5860405,42.212928771972656,610,-41.293861627578735,-0.01159363312763162,85.72493085861205,0.0001,0.1,0.217578125,0.003358781337738037,1.0051194429397583,0.005268006
129024,247,4.250143,0.11359506100416183,49.202106,63,520,-62.392628,14.022018432617188,620,-41.29858951568603,-0.010971857424010523,31.812569069862366,0.0001,0.1,0.20302734375,0.0036593079566955566,1.0055240392684937,0.005463401
131072,247,-0.5186756,0.11918536573648453,45.96177,64,529,-53.845486,30.31880760192871,630,-41.31141481399536,-0.006383276387350634,80.2800103187561,0.0001,0.1,0.135205078125,0.0019391179084777832,1.0059269666671753,0.0039029126
133120,247,-0.9612424,0.13668742775917053,43.23695,65,537,-46.231403,44.813716888427734,640,-41.32176103591919,-0.009000267143710517,83.07714157104492,0.0001,0.1,0.126611328125,0.00045168399810791016,1.006127119064331,0.004096205
135168,247,1.6718433,0.12751536071300507,12.074942,66,545,-10.468588,53.433509826660156,650,-41.324772691726686,-0.0066421485331375155,91.79491934776306,0.0001,0.1,0.118408203125,-0.006747007369995117,1.0062365531921387,0.0036641574
137216,247,-1.5837249,0.10611949861049652,42.851337,67,553,-53.898476,9.837442398071289,660,-41.322512769699095,-0.009906207269523293,20.433292031288147,0.0001,0.1,0.148876953125,-0.010394811630249023,1.0058339834213257,0.0042537367
139264,247,-0.09296856,0.10383792966604233,35.100937,68,562,-36.11012,45.342411041259766,670,-41.31044578552246,-0.00528403524949681,93.43188486099243,0.0001,0.1,0.15087890625,0.0001735687255859375,1.0055859088897705,0.00446588
141312,247,-1.6274629,0.13310125470161438,11.058135,69,570,-15.631202,24.2612361907959,680,-41.30763401985168,-0.006143180001527071,65.5603814125061,0.0001,0.1,0.107861328125,0.003543257713317871,1.0056681632995605,0.0028273868
143360,247,0.6645351,0.09989555925130844,40.294594,70,578,-46.854027,9.715092658996582,690,-41.30833373069763,-0.011926730911363847,23.918552827835082,0.0001,0.1,0.1869140625,0.004745900630950928,1.0055937767028809,0.0048114113
145408,247,0.8630042,0.13577978312969208,44.23895,71,586,-51.717945,52.1573486328125,700,-41.30131778717041,-0.009391436708392575,69.54343268871307,0.0001,0.1,0.159716796875,-0.0010390281677246094,1.0051829814910889,0.0038008369
147456,247,-22.89097,0.1711081862449646,19.375673,72,594,-22.89097,41.47383499145508,710,-41.295453262329104,-0.009383966471068561,86.95713181495667,0.0001,0.1,0.173828125,0.005254566669464111,1.0051978826522827,0.004392552
149504,247,-1.1013299,0.08281224966049194,48.82412,73,603,-59.160194,30.322416305541992,720,-41.29634475708008,-0.008171778841642663,58.29848384857178,0.0001,0.1,0.163818359375,0.0062833428382873535,1.005182147026062,0.0043045655
151552,247,-1.7173399,0.1398157775402069,40.60491,74,611,-47.318165,20.847972869873047,730,-41.29415640830994,-0.009386195271508769,52.88309162855148,0.0001,0.1,0.1533203125,0.001153111457824707,1.0051013231277466,0.0040806155
153600,247,1.1735128,0.15219691395759583,46.392036,75,619,-51.801075,51.37957000732422,740,-41.29493675231934,-0.007357634062645957,84.51323809623719,0.0001,0.1,0.214404296875,-0.0007368326187133789,1.0051226615905762,0.0057970155
155648,247,-0.46654537,0.1268368661403656,12.41255,76,627,-14.935055,39.381927490234375,750,-41.296348333358765,-0.0074686742795165625,98.6785074710846,0.0001,0.1,0.1798828125,0.009487807750701904,1.0053659677505493,0.004380229
157696,247,-0.09539984,0.13530434668064117,49.245758,77,636,-58.46385,12.468402862548828,760,-41.308050060272215,-0.011254898487823083,25.489927196502684,0.0001,0.1,0.177685546875,-0.013886332511901855,1.0059999227523804,0.0046327654
159744,247,2.1146092,0.16871407628059387,48.849136,78,644,-65.44018,18.798566818237305,770,-41.31871085166931,-0.009164316265378147,83.21928842067719,0.0001,0.1,0.190283203125,-0.002950429916381836,1.0059118270874023,0.004875959
161792,247,-1.0722328,0.1690053790807724,18.523884,79,652,-17.092121,72.7114486694336,780,-41.31833319664001,-0.006618374327081256,105.82107496261597,0.0001,0.1,0.118017578125,-0.002218484878540039,1.0061039924621582,0.003735651
163840,247,0.09291264,0.09806223958730698,44.529896,80,660,-47.4502,20.775285720825195,790,-41.32162599563598,-0.01181962770060636,40.141918015480044,0.0001,0.1,0.1546875,0.0041356682777404785,1.0060747861862183,0.004010615
165888,247,-0.74669695,0.12080483883619308,41.367283,81,669,-46.322903,23.389570236206055,800,-41.32565879821777,-0.009367923057288863,77.29317855834961,0.0001,0.1,0.221337890625,-0.004948973655700684,1.0063636302947998,0.0060549974
167936,247,-0.36295515,0.15912935137748718,48.69275,82,678,-59.14989,30.41623878479004,810,-41.32583999633789,-0.00595942324725911,72.16341733932495,0.0001,0.1,0.186572265625,0.0019804835319519043,1.0062960386276245,0.0051920684
169984,247,-0.2879906,0.12246892601251602,11.103454,83,686,-10.358852,38.880279541015625,820,-41.32933058738708,-0.007977328635752201,114.16544804573059,0.0001,0.1,0.134912109375,0.0029439330101013184,1.0064202547073364,0.0048258384
172032,247,1.1899296,0.1360558271408081,47.93035,84,694,-55.29369,10.415804862976074,830,-41.33842191696167,-0.00986320296942722,20.775069618225096,0.0001,0.1,0.180810546875,0.016385257244110107,1.0069892406463623,0.0044226376
174080,247,0.060589783,0.17303191125392914,46.562172,85,703,-63.50881,79.93888092041016,840,-41.350251293182374,-0.006957653778954409,99.15815062522888,0.0001,0.1,0.201416015625,0.0017739534378051758,1.0072379112243652,0.0047881315
176128,247,0.35390884,0.14771972596645355,20.817911,86,711,-17.260963,58.09273910522461,850,-41.35687971115112,-0.006291328126098961,108.53885607719421,0.0001,0.1,0.098388671875,-0.012452840805053711,1.007415533065796,0.0034581833
178176,247,3.1657414,0.13889288902282715,43.173878,87,719,-56.6799,22.21348762512207,860,-41.361639976501465,-0.008627803227864207,36.86600797176361,0.0001,0.1,0.129443359375,0.011647403240203857,1.0075488090515137,0.0039086146
180224,247,-1.4808699,0.16233448684215546,45.22703,88,727,-60.773262,33.932884216308594,870,-41.36525535583496,-0.005899605418380816,90.93003690242767,0.0001,0.1,0.195751953125,7.736682891845703e-05,1.0076754093170166,0.006052274
182272,247,-0.038525417,0.14355121552944183,36.90004,89,736,-43.79268,82.28820037841797,880,-41.368254613876346,-0.009948939620517194,111.50286769866943,0.0001,0.1,0.169775390625,0.0019829273223876953,1.0077276229858398,0.0046381196
184320,247,-0.7820703,0.12949973344802856,11.431942,90,744,-10.675626,32.72698211669922,890,-41.37001872062683,-0.010747975285630674,92.60385570526122,0.0001,0.1,0.1859375,-0.00285947322845459,1.0078190565109253,0.005580281
186368,247,-0.7393193,0.11963297426700592,42.303753,91,752,-53.135437,8.844866752624512,900,-41.356482934951785,-0.01158793647773564,21.705083036422728,0.0001,0.1,0.2408203125,0.008302092552185059,1.0068105459213257,0.006004289
188416,247,-1.7457075,0.1686774045228958,42.251846,92,760,-62.87466,34.00806427001953,910,-41.337350845336914,-0.008792264421936124,92.86042113304138,0.0001,0.1,0.180126953125,0.0038976669311523438,1.0066543817520142,0.0048064776
190464,247,-2.6403537,0.16809801757335663,12.23152,93,769,-21.169188,62.85161590576172,920,-41.33994717597962,-0.006980839651077986,121.57363233566284,0.0001,0.1,0.098681640625,0.0015085339546203613,1.0068464279174805,0.0035979655
192512,247,-0.39287296,0.1550028771162033,52.806793,94,777,-74.83387,18.314664840698242,930,-41.34398550987244,-0.008608491736231372,32.77417619228363,0.0001,0.1,0.186865234375,-0.000553131103515625,1.006939172744751,0.0052335346
194560,247,-0.61303276,0.14469657838344574,47.25026,95,785,-64.2433,47.32530975341797,940,-41.34737544059753,-0.0077349804429104555,127.72944407463073,0.0001,0.1,0.15576171875,0.004838049411773682,1.007155179977417,0.00431876
196608,247,6.703617,0.24343241751194,24.352596,96,793,-19.473011,66.52803802490234,950,-41.3437038898468,-0.009840116306440905,121.38651685714721,0.0001,0.1,0.1677734375,0.005626320838928223,1.0066094398498535,0.004184405
198656,247,-0.5771444,0.08484319597482681,56.93261,97,801,-70.63506,31.326494216918945,960,-41.34002513885498,-0.008668719921843149,57.38580327033996,0.0001,0.1,0.167236328125,-0.00366818904876709,1.0070796012878418,0.0039540427
200704,247,0.6087935,0.17248451709747314,46.084522,98,810,-71.21049,61.321327209472656,970,-41.355259370803836,-0.007543617900228128,118.22487168312072,0.0001,0.1,0.12802734375,-0.003892064094543457,1.007371187210083,0.0046424046
202752,247,-1.4779005,0.20730140805244446,53.775646,99,818,-80.774635,71.91413116455078,980,-41.360522222518924,-0.0075651710736565295,120.68787827491761,0.0001,0.1,0.196826171875,0.0024390220642089844,1.0077320337295532,0.006017562
204800,247,-1.4123957,0.13474972546100616,11.441075,100,826,-17.218023,74.8914566040039,990,-41.37178297042847,-0.006628790209651925,166.0010087966919,0.0001,0.1,0.139501953125,0.0021164417266845703,1.0080078840255737,0.0042259605
206848,247,-0.54761803,0.14199934899806976,44.352753,101,834,-66.21244,15.260051727294922,1000,-41.37764315605163,-0.011024984420510009,28.009677696228028,0.0001,0.1,0.207666015625,0.01057124137878418,1.008116364479065,0.0054636844
208896,247,-1.9621375,0.1994839310646057,54.956657,102,843,-84.84199,32.467445373535156,1010,-41.38096761703491,-0.004950334405293688,104.10460662841797,0.0001,0.1,0.13447265625,-0.0006693601608276367,1.0082272291183472,0.0064143594
210944,247,4.4717445,0.15366433560848236,19.20848,103,851,-17.807745,118.24063873291016,1020,-41.37746682167053,-0.007790000821114518,180.35928049087525,0.0001,0.1,0.0802734375,0.0008924603462219238,1.0078821182250977,0.0028119981
212992,247,2.537936,0.10681924968957901,40.612724,104,859,-54.71543,20.366104125976562,1030,-41.37279205322265,-0.006602722752722912,41.85914013385773,0.0001,0.1,0.09248046875,0.02181607484817505,1.007989525794983,0.003394839
215040,247,-2.4372692,0.1717718541622162,48.073017,105,867,-74.818085,56.46112823486328,1040,-41.37553277015686,-0.00812397372792475,86.56352152824402,0.0001,0.1,0.139599609375,0.008731245994567871,1.0080256462097168,0.003619983
217088,247,-0.4668429,0.1860811412334442,49.239017,106,876,-57.266422,56.65731430053711,1050,-41.3765805721283,-0.006078356719808653,127.38266820907593,0.0001,0.1,0.086865234375,0.008587777614593506,1.0080785751342773,0.0031259027
219136,247,0.017417205,0.14273928105831146,13.36732,107,885,-10.718406,54.5088005065918,1060,-41.379091310501096,-0.008619729336351157,132.84593381881714,0.0001,0.1,0.17314453125,0.00407099723815918,1.008177638053894,0.0055904095
221184,247,-0.55960244,0.18708555400371552,48.77463,108,893,-76.00017,11.386396408081055,1070,-41.38159623146057,-0.00875238490407355,24.682159519195558,0.0001,0.1,0.28544921875,0.026418566703796387,1.0081881284713745,0.0074392483
223232,247,-0.12962042,0.2331302911043167,62.44204,109,901,-84.032486,45.63542556762695,1080,-41.37886390686035,-0.008876385047915391,126.7844425201416,0.0001,0.1,0.1607421875,0.017783641815185547,1.0079762935638428,0.004602519
225280,247,5.5783677,0.17326900362968445,23.664137,110,910,-19.48751,157.1969757080078,1090,-41.37115445137024,-0.005231112323235721,192.1605341911316,0.0001,0.1,0.125439453125,0.008817017078399658,1.0078091621398926,0.0049564457
227328,247,7.1211004,0.19525322318077087,56.978497,111,918,-79.46141,20.896881103515625,1100,-41.383839988708495,-0.008217802649596706,40.15514962673187,0.0001,0.1,0.2666015625,0.019845247268676758,1.0087440013885498,0.0060417885
229376,247,-2.9032443,0.24820297956466675,66.88335,112,926,-98.342766,54.31005859375,1110,-41.40459365844727,-0.008978403569199146,122.26643395423889,0.0001,0.1,0.273974609375,0.013570010662078857,1.009007453918457,0.0064390847
231424,247,-2.7335804,0.20770494639873505,49.73002,113,934,-70.96955,61.77606201171875,1120,-41.40579881668091,-0.0066886792075820265,228.66496181488037,0.0001,0.1,0.112646484375,0.00507354736328125,1.0090649127960205,0.0035720957
233472,247,-0.26935843,0.12002819776535034,12.885518,114,943,-36.183674,57.35600280761719,1130,-41.39929780960083,-0.007955630880314857,139.3768804550171,0.0001,0.1,0.18095703125,0.0036823153495788574,1.00851309299469,0.0047573997
235520,247,-0.22264223,0.18505439162254333,62.47972,115,951,-79.10217,10.65874195098877,1140,-41.384061908721925,-0.010503133884049021,20.78720716238022,0.0001,0.1,0.26005859375,0.05065995454788208,1.0082124471664429,0.0066203177
237568,247,-1.2998673,0.22806920111179352,53.723763,116,959,-80.55522,105.96321105957031,1150,-41.38296318054199,-0.006138038259814493,136.76387543678283,0.0001,0.1,0.136767578125,0.020864903926849365,1.0083290338516235,0.0043079406
239616,247,0.5688458,0.15283186733722687,11.980323,117,967,-18.015987,71.20730590820312,1160,-41.38942899703979,-0.007135656263562851,137.0383243560791,0.0001,0.1,0.135302734375,0.022718489170074463,1.0084717273712158,0.0044368925
241664,247,0.8150172,0.155024915933609,57.171307,118,976,-74.06056,11.463461875915527,1170,-41.390492010116574,-0.007714318711077794,24.62878954410553,0.0001,0.1,0.260986328125,0.017131268978118896,1.0084900856018066,0.0060010804
243712,247,0.59887326,0.20714670419692993,54.99789,119,984,-75.129654,34.057437896728516,1180,-41.38528151512146,-0.0046379637438803915,115.70051078796386,0.0001,0.1,0.1986328125,0.013234734535217285,1.0082039833068848,0.0060027177
245760,247,-1.3699168,0.209727942943573,23.73106,120,992,-21.192492,64.41767120361328,1190,-41.38311972618103,-0.003322090327856131,121.016836643219,0.0001,0.1,0.131982421875,0.04579192399978638,1.0084731578826904,0.004874645
247808,247,-3.0906773,0.12398654967546463,52.913563,121,1000,-73.09414,19.74770736694336,1200,-41.38911175727844,-0.005098980662296526,43.1950656414032,0.0001,0.1,0.204345703125,0.03339356184005737,1.008481502532959,0.0056260517
249856,247,-0.6615753,0.20375415682792664,58.09741,122,1008,-79.30204,86.19383239746094,1210,-41.389623403549194,-0.006924188145785592,98.21094508171082,0.0001,0.1,0.074658203125,0.024681389331817627,1.0085121393203735,0.0026466805
251904,247,2.4759214,0.1862802505493164,51.870968,123,1017,-67.983574,70.6996078491211,1220,-41.39080185890198,-0.007027657123398967,139.93331203460693,0.0001,0.1,0.0791015625,0.0419347882270813,1.0085933208465576,0.0026582954
253952,247,0.090074025,0.15704184770584106,13.260568,124,1025,-10.527031,33.3192253112793,1230,-41.39434871673584,-0.004899106724769809,112.21792707443237,0.0001,0.1,0.043798828125,0.01604008674621582,1.0086697340011597,0.0025006265
256000,247,1.4745538,0.17641742527484894,62.58666,125,1033,-79.05196,10.405538558959961,1240,-41.39241795539856,-0.008805056940764189,21.872740936279296,0.0001,0.1,0.119384765625,0.05523395538330078,1.0084515810012817,0.003928044
258048,247,-0.331732,0.23164710402488708,63.851376,126,1041,-81.117355,88.67471313476562,1250,-41.38740267753601,-0.0070926733169471845,144.9087929725647,0.0001,0.1,0.053466796875,0.018989920616149902,1.0084123611450195,0.0024166324
260096,247,-4.41531,0.1636589616537094,21.12288,127,1050,-16.822845,70.88497924804688,1260,-41.38389964103699,-0.00720424885803368,165.8536588668823,0.0001,0.1,0.15146484375,0.025964319705963135,1.0080753564834595,0.0056830654
262144,247,4.2300816,0.13401050865650177,50.621655,128,1058,-65.54629,21.899856567382812,1270,-41.367241048812865,-0.007427602203097195,35.53440401554108,0.0001,0.1,0.17294921875,0.0450739860534668,1.0074872970581055,0.0039855884
264192,247,-0.59089005,0.2155432105064392,62.638042,129,1066,-78.77192,48.246028900146484,1280,-41.35421271324158,-0.006487553755869157,94.94975357055664,0.0001,0.1,0.184619140625,0.013941347599029541,1.0069470405578613,0.0054432256
266240,247,-0.18381266,0.15859900414943695,44.614452,130,1074,-57.86852,89.28125762939453,1290,-41.34513230323792,-0.003650955858756788,158.77139711380005,0.0001,0.1,0.08583984375,0.027035653591156006,1.0070507526397705,0.003493111
268288,247,-1.2768232,0.1428304761648178,13.846189,131,1082,-10.732422,44.72845458984375,1300,-41.347859144210815,-0.004728742412407882,96.1930721282959,0.0001,0.1,0.123974609375,0.028271853923797607,1.0070370435714722,0.004558632
270336,247,0.7281376,0.2429828643798828,59.848503,132,1091,-94.9657,13.273874282836914,1310,-41.349313497543335,-0.008453570370329544,23.956374168395996,0.0001,0.1,0.131884765625,0.09781962633132935,1.0071656703948975,0.0045922194
272384,247,2.51215,0.2634771168231964,63.70887,133,1100,-95.80068,83.67329406738281,1320,-41.35323982238769,-0.006377841027278919,173.8651301383972,0.0001,0.1,0.217041015625,0.033522188663482666,1.0073341131210327,0.006769116
274432,247,2.2612934,0.1078389510512352,11.158149,134,1108,-15.017736,131.66717529296875,1330,-41.35179986953735,-0.0070902281877351925,199.75684003829957,0.0001,0.1,0.145849609375,0.03843718767166138,1.0070128440856934,0.0044586267
276480,247,0.7210717,0.12334128469228745,38.477352,135,1117,-49.80093,11.219962120056152,1340,-41.34432830810547,-0.006695306091569364,24.661585402488708,0.0001,0.1,0.141552734375,0.024744093418121338,1.0068495273590088,0.003390208
278528,247,0.9431291,0.1466657817363739,38.0434,136,1125,-54.50277,46.35029602050781,1350,-41.33730010986328,-0.007958325173240155,69.13843719959259,0.0001,0.1,0.0865234375,0.028274953365325928,1.0065301656723022,0.0028535007
280576,247,-0.9018597,0.09459290653467178,35.178146,137,1133,-40.78112,35.535003662109375,1360,-41.33265204429627,-0.006300485527026467,75.89706649780274,0.0001,0.1,0.0806640625,0.07118463516235352,1.0065861940383911,0.0029506981
282624,247,0.8204823,0.12055180221796036,13.874088,138,1141,-25.673388,35.626617431640625,1370,-41.33267908096313,-0.008226444877800531,63.33765845298767,0.0001,0.1,0.128662109375,-0.004974365234375,1.0064948797225952,0.0043828855
284672,247,-0.950185,0.21437951922416687,51.39933,139,1150,-79.53794,13.672865867614746,1380,-41.330661344528195,-0.01056477204838302,24.118208146095277,0.0001,0.1,0.206689453125,0.2578866481781006,1.006507396697998,0.005557577
286720,247,0.8354493,0.2355353683233261,53.511448,140,1158,-81.26542,79.4067611694336,1390,-41.32882986068726,-0.006187166064046323,132.6624816417694,0.0001,0.1,0.159619140625,0.10628163814544678,1.0063226222991943,0.005058216
288768,247,2.4754832,0.16109563410282135,14.05938,141,1166,-19.916111,62.368534088134766,1400,-41.328213167190555,-0.004358394115115516,143.810391330719,0.0001,0.1,0.15126953125,0.05362433195114136,1.0065252780914307,0.0044764625
290816,247,-1.3797029,0.18649674952030182,55.269665,142,1174,-82.30559,14.527641296386719,1410,-41.329089069366454,-0.008400944381719455,32.40370726585388,0.0001,0.1,0.134716796875,0.2148999571800232,1.0063143968582153,0.004059298
292864,247,0.5887466,0.23358526825904846,60.7485,143,1183,-96.517654,85.34202575683594,1420,-41.326857566833496,-0.008455443067941815,137.26299657821656,0.0001,0.1,0.0828125,0.06606972217559814,1.0063947439193726,0.0031788116
294912,247,-13.58179,0.21832700073719025,26.597513,144,1191,-23.615023,71.83858489990234,1430,-41.33215250968933,-0.0058673576451838015,197.93386526107787,0.0001,0.1,0.155224609375,0.05624336004257202,1.0067012310028076,0.0039185067
296960,247,-1.8206592,0.14412231743335724,55.83432,145,1199,-77.92633,27.32948112487793,1440,-41.33857274055481,-0.005133655451936647,55.190611362457275,0.0001,0.1,0.14150390625,0.026124775409698486,1.0067752599716187,0.0042700227
299008,247,1.8141924,0.2504223883152008,60.90382,146,1207,-93.89772,77.39571380615234,1450,-41.34011564254761,-0.008895516049233266,121.87851033210754,0.0001,0.1,0.1166015625,0.027061164379119873,1.0067867040634155,0.0034647915
301056,247,-1.1065167,0.3006751537322998,66.36504,147,1215,-96.45814,59.158851623535156,1460,-41.33746528625488,-0.007642628165194764,184.10427207946776,0.0001,0.1,0.112548828125,0.07787102460861206,1.0066131353378296,0.003208415
303104,247,-0.28789425,0.17325641214847565,15.282574,148,1224,-11.634087,109.94901275634766,1470,-41.33537006378174,-0.0065829158469568935,208.86710433959962,0.0001,0.1,0.12626953125,0.025557875633239746,1.0065852403640747,0.0030588584
305152,247,0.713093,0.2348807156085968,66.57197,149,1232,-96.705414,12.770341873168945,1480,-41.33374648094177,-0.007872688461793587,27.073672246932983,0.0001,0.1,0.126513671875,0.1387118101119995,1.006600022315979,0.0037996876
307200,247,0.85886806,0.31536218523979187,68.01134,150,1240,-108.68727,113.51546478271484,1490,-41.33499164581299,-0.007825250085443259,206.92672576904297,0.0001,0.1,0.148779296875,0.08193838596343994,1.0065875053405762,0.0037456017
309248,247,-0.41761306,0.22836920619010925,30.339874,151,1249,-22.26455,201.71963500976562,1500,-41.33321685791016,-0.0025638274935772644,237.48694200515746,0.0001,0.1,0.089501953125,0.08021712303161621,1.0064479112625122,0.003408066
311296,247,-1.4908082,0.18560172617435455,61.42685,152,1257,-91.661446,30.003589630126953,1510,-41.330726289749144,-0.008398785145254805,59.971931076049806,0.0001,0.1,0.13642578125,0.10805404186248779,1.0064982175827026,0.005531367
313344,247,-0.32170105,0.2506132423877716,65.32859,153,1265,-88.159225,35.202674865722656,1520,-41.33597660064697,-0.00722297414613422,154.03740758895873,0.0001,0.1,0.111279296875,0.09885209798812866,1.0068790912628174,0.0032187477
315392,247,-0.63061273,0.33171385526657104,67.322495,154,1273,-101.111015,130.94573974609375,1530,-41.341510963439944,-0.009146244160365313,198.63771352767944,0.0001,0.1,0.17236328125,0.10260975360870361,1.006725549697876,0.005053461
317440,247,-0.7401062,0.13160103559494019,14.2404175,155,1281,-10.59609,83.57569885253906,1540,-41.33484926223755,-0.007025696465279907,236.49884281158447,0.0001,0.1,0.195751953125,0.021719038486480713,1.0064165592193604,0.00580601
319488,247,-1.6272603,0.22007569670677185,59.10641,156,1290,-83.308525,10.195579528808594,1550,-41.32803573608398,-0.010856064996914938,23.480291986465453,0.0001,0.1,0.158544921875,0.36288589239120483,1.0062532424926758,0.0039925855
321536,247,-1.5517865,0.23018941283226013,56.767723,157,1298,-84.08639,112.64690399169922,1560,-41.32229051589966,-0.006343107766588219,155.29703464508057,0.0001,0.1,0.111474609375,0.11015480756759644,1.0061042308807373,0.004519159
323584,247,-8.705289,0.19573527574539185,16.927732,158,1306,-21.136345,119.55107879638672,1570,-41.32042021751404,-0.0068864399334415795,167.2201862335205,0.0001,0.1,0.10947265625,0.10550004243850708,1.0060702562332153,0.0033719977
325632,247,-1.211289,0.2234249711036682,62.69376,159,1314,-91.155754,22.140695571899414,1580,-41.31979908943176,-0.00716316090838518,44.77607409954071,0.0001,0.1,0.095703125,0.20195502042770386,1.0060433149337769,0.0029035842
327680,247,0.4508093,0.2773283123970032,72.36795,160,1323,-103.99751,91.59626007080078,1590,-41.317418050765994,-0.004820829434902407,165.8052623271942,0.0001,0.1,0.05009765625,0.1350145936012268,1.005998969078064,0.002610684
329728,247,27.119099,0.213227316737175,53.71646,161,1332,-88.82785,176.37493896484375,1600,-41.315551900863646,-0.006689214427024126,253.28656120300292,0.0001,0.1,0.181689453125,0.16312479972839355,1.005915641784668,0.005069676
331776,247,-0.63379145,0.18405681848526,61.45213,162,1341,-43.813007,76.65292358398438,1610,-41.31716694831848,-0.008365470396529417,166.26458578109742,0.0001,0.1,0.1248046875,0.0356287956237793,1.006110429763794,0.0033305571
333824,247,-1.0006679,0.26020339131355286,58.01818,163,1349,-91.43564,64.80895233154297,1620,-41.31959056854248,-0.007729605249187444,64.23339507579803,0.0001,0.1,0.122216796875,0.29955917596817017,1.0060065984725952,0.0036949264
335872,247,0.38944465,0.3218213617801666,67.93068,164,1357,-105.00091,93.55877685546875,1630,-41.31953125,-0.005722379934741184,173.1721920967102,0.0001,0.1,0.105224609375,0.1298891305923462,1.0061876773834229,0.0041607013
337920,247,8.088345,0.20297329127788544,16.625631,165,1365,-25.190157,100.57152557373047,1640,-41.330819845199585,-0.0069127507827943194,230.6038734436035,0.0001,0.1,0.242333984375,0.10454893112182617,1.0067970752716064,0.00574015
339968,247,1.4630611,0.23712636530399323,71.452324,166,1374,-107.140205,16.46072769165039,1650,-41.34364743232727,-0.007872235641116276,43.44658064842224,0.0001,0.1,0.187353515625,0.4178228974342346,1.0070785284042358,0.0055820104
342016,247,1.1763062,0.2288508415222168,60.185722,167,1382,-84.10165,123.91767120361328,1660,-41.35003952980041,-0.008028147424920463,224.1282007217407,0.0001,0.1,0.193115234375,0.14218533039093018,1.0072009563446045,0.005963348
344064,247,-0.6254637,0.2657870352268219,30.19655,168,1390,-27.839043,69.35152435302734,1670,-41.3535080909729,-0.007057946277200244,168.29470224380492,0.0001,0.1,0.090771484375,0.14166367053985596,1.0072871446609497,0.0031594927
346112,247,-3.6241946,0.18948034942150116,65.35543,169,1398,-93.9146,35.899600982666016,1680,-41.35461716651916,-0.004674108704784885,66.78950905799866,0.0001,0.1,0.070166015625,0.12531447410583496,1.0073199272155762,0.0033460872
348160,247,-1.642362,0.25512561202049255,66.328445,170,1407,-103.40869,75.25717163085938,1690,-41.35538439750671,-0.0058529485104372725,155.45524835586548,0.0001,0.1,0.0724609375,0.0957345962524414,1.0074071884155273,0.003753405
350208,247,-0.8874146,0.24484321475028992,54.694992,171,1415,-79.43634,110.621337890625,1700,-41.35799078941345,-0.0065269164420897145,218.74241647720336,0.0001,0.1,0.130810546875,0.19614338874816895,1.0073307752609253,0.004644094
352256,247,1.6626991,0.208870992064476,16.26944,172,1423,-13.655627,67.7000732421875,1710,-41.35464906692505,-0.006583184615010396,136.0849066734314,0.0001,0.1,0.07529296875,0.1153268814086914,1.0073151588439941,0.0034724856
354304,247,-1.0227278,0.2467256784439087,77.87169,173,1431,-116.81194,21.487953186035156,1720,-41.35456886291504,-0.004259321215795353,38.52953038215637,0.0001,0.1,0.1095703125,0.2934566140174866,1.0072596073150635,0.0041160984
356352,247,1.1617647,0.2562880218029022,62.838802,174,1440,-93.0752,150.95445251464844,1730,-41.35400547981262,-0.005990807348280214,296.1864198684692,0.0001,0.1,0.0853515625,0.13308227062225342,1.0073405504226685,0.0038587314
358400,247,-0.36155647,0.23632150888442993,33.951027,175,1448,-26.524336,119.54383087158203,1740,-41.355604600906375,-0.007846627951948904,195.81727848052978,0.0001,0.1,0.24033203125,0.15396994352340698,1.007318377494812,0.006115808
360448,247,-1.2114705,0.24834592640399933,73.57075,176,1456,-109.92813,37.4813232421875,1750,-41.35770945549011,-0.004414814079063944,72.10002789497375,0.0001,0.1,0.21640625,0.11794674396514893,1.0074048042297363,0.00783109
362496,247,1.0167247,0.2804138958454132,74.58372,177,1464,-113.229034,73.83723449707031,1760,-41.35815138816834,-0.0067362943838816134,214.971538066864,0.0001,0.1,0.201416015625,0.1345953345298767,1.007261037826538,0.0059819072
